case:concept:name,concept:name,time:timestamp,People
1673,SubmitCommit,2021-01-06 21:48:23+00:00,Jamaika1
1673,OpenPR,2021-01-06 21:48:36+00:00,Jamaika1
1673,Revise,2021-01-07 06:41:34+00:00,Jamaika1
1673,Revise,2021-01-07 08:58:40+00:00,Jamaika1
1673,Revise,2021-01-07 09:23:36+00:00,Jamaika1
1673,ClosePR,2021-01-07 09:26:36+00:00,jeanlf
