case:concept:name,concept:name,time:timestamp,People
1678,CreateBranch,2021-01-11 15:23:47+00:00,aureliendavid
1678,SubmitCommit,2021-01-11 15:49:56+00:00,aureliendavid
1678,OpenPR,2021-01-11 17:15:12+00:00,aureliendavid
1678,Revise,2021-01-12 09:59:30+00:00,aureliendavid
1678,Revise,2021-01-12 10:25:04+00:00,aureliendavid
1678,MergePR,2021-01-13 10:07:17+00:00,aureliendavid
1678,DeleteBranch,2021-02-24 17:34:46+00:00,jeanlf
