case:concept:name,concept:name,time:timestamp,People
7104,SubmitCommit,2021-01-07 09:36:02+00:00,chickenlj
7104,SubmitCommit,2021-01-15 09:41:09+00:00,chickenlj
7104,SubmitCommit,2021-01-15 15:43:22+00:00,chickenlj
7104,OpenPR,2021-01-15 15:47:59+00:00,chickenlj
7104,MergePR,2021-01-15 15:48:29+00:00,chickenlj
7104,DeleteBranch,2021-01-15 15:50:20+00:00,chickenlj
