people,pr_num,review_num,avg_review_num,avg_review_comment_length,avg_review_response_time,approve_rate,score_if,anomaly_if,score_ocsvm,anomaly_ocsvm,score_lof,anomaly_lof,vote
dstein64,1,4,4.0,136.0,2738.383333333333,0.0,0.0413869254685823,1,-2.5683542520271336,1,-1.6553785366217144,1,1
dvogel,2,3,1.5,954.6666666666666,3252.65,0.0,-0.0312472606723729,1,-6.591861625484578,1,-2.725842168321383,1,1
dzfrias,1,2,2.0,65.0,83.4,0.0,0.1513032021418299,1,0.6699199247765595,1,-1.0934119273084235,1,1
elsdrium,1,2,2.0,82.0,1366.65,0.0,0.1487251453288131,1,0.8037905147730608,1,-1.1104375215258526,1,1
errael,2,6,3.0,414.1666666666667,237412.525,0.0,-0.0706285054900834,1,-7.9711163641410305,-1,-2.773327532901581,1,1
espadrine,1,2,2.0,54.0,1141.8333333333333,0.0,0.148195208485084,1,0.597082659832596,1,-1.1036597087241922,1,1
filipeg,1,1,1.0,40.0,1146.2333333333331,0.0,0.1612862747534657,1,0.0071620937160599,1,-0.979814806178686,1,1
groves,1,1,1.0,536.0,0.95,0.0,0.0977976469201482,1,-2.355145131310442,1,-1.7370958863096349,1,1
h-east,1,1,1.0,66.0,69.83333333333333,0.0,0.1617977307506957,1,0.1634406230810974,1,-0.9866059061511024,1,1
habamax,3,9,3.0,203.0,3206.4666666666667,0.0,0.0834422704382923,1,-0.1160589888379419,1,-1.3647586027445169,1,1
hiqua,2,6,3.0,92.33333333333331,212863.125,0.0,-0.0510679692476268,1,-7.556793091986213,-1,-2.591927147866413,1,1
ichizok,2,3,1.5,264.3333333333333,3299.991666666667,0.0,0.1244077994847648,1,1.200120430270152,1,-1.0361499454925494,1,1
ii14,1,2,2.0,75.5,36.45,0.0,0.1502255255473293,1,0.7442648863019414,1,-1.088031891189131,1,1
jamessan,1,1,1.0,107.0,648.3,1.0,-0.104266406911144,-1,-8.67102315579155,-1,-4.722912331650809,-1,-1
k-takata,19,35,1.8421052631578947,118.48571428571428,957.942105263158,0.0,-0.0848220609719774,1,-5.82416590430325,1,-2.82856745771154,-1,1
lacygoill,6,13,2.1666666666666665,476.1538461538461,6676.094444444444,0.0,0.0032898568384958,1,-2.2595677330423687,1,-1.634326170216715,1,1
mattn,1,1,1.0,35.0,11.55,0.0,0.1581640157354111,1,-0.0415971917930821,1,-0.9785647899570252,1,1
meldafert,1,1,1.0,433.0,3.9,0.0,0.1254400709345072,1,-1.2009866295198766,1,-1.414910855158524,1,1
mmottl,2,10,5.0,28.4,630.8166666666666,0.0,-0.0166615369243051,1,-5.203827985009992,1,-2.1115132268884587,1,1
mozzenior,1,1,1.0,43.0,1165.9666666666667,0.0,0.1622297001315269,1,0.0287026733793318,1,-0.9806102602889132,1,1
mrdubya,1,2,2.0,161.0,185.16666666666663,0.0,0.1517058087718837,1,1.096843510502815,1,-1.1052498122140475,1,1
obcat,2,4,2.0,46.25,552.5916666666667,0.0,0.1375764498128587,1,0.7753421902833821,1,-1.1347521785829964,1,1
paul-ollis,3,4,1.3333333333333333,158.0,4254.5888888888885,0.0,0.1073232315521202,1,1.2478856922066637,1,-0.9502115056836178,1,1
pheiduck,1,1,1.0,168.0,254.35,0.0,0.1576701715975324,1,0.447482149391309,1,-1.0019892188269373,1,1
puremourning,3,3,1.0,130.33333333333334,1813.7277777777767,0.0,0.104995185009903,1,0.5780451179055781,1,-1.0090407439994638,1,1
quidame,1,1,1.0,275.0,353.8833333333333,0.0,0.147143398823373,1,0.1292031756239708,1,-1.0332263412594498,1,1
rakus,1,1,1.0,123.0,1279.45,0.0,0.1563116687839594,1,0.408877389198679,1,-1.013702041367032,1,1
rbtnn,1,1,1.0,43.0,1224.4,0.0,0.1622297001315269,1,0.0292871708092441,1,-0.9806139379703463,1,1
romainl,3,7,2.333333333333333,50.142857142857146,2049.194444444445,0.0,0.1052314076913283,1,0.3776434647265336,1,-1.21298993381571,1,1
shadmansaleh,1,1,1.0,163.0,309.4,0.0,0.1576701715975324,1,0.4482701814906011,1,-1.003303984296981,1,1
simmsbra,1,3,3.0,117.33333333333331,34.25,0.0,0.1089962218809771,1,-0.5328724870898132,1,-1.2587885060306676,1,1
thinca,1,1,1.0,252.0,4293.95,0.0,0.1357390275790393,1,0.2830179690466501,1,-0.9880393904627172,1,1
vimpostor,1,2,2.0,194.5,133.45,0.0,0.1500507678636283,1,1.1058022981461324,1,-1.1118420969338343,1,1
warmsocks,1,1,1.0,720.0,3884.233333333333,0.0,0.025181877565984,1,-4.464368387733981,1,-2.2500054753866547,1,1
wez,1,1,1.0,6.0,2737.866666666667,0.0,0.1392622394695462,1,-0.2554569256961816,1,-0.974196705134837,1,1
yegappan,17,30,1.7647058823529411,169.1,941.9382352941176,0.05,-0.0936986735720785,-1,-5.082594982300975,1,-2.529575084156684,1,1
zainin,1,5,5.0,46.4,96.65,0.0,-0.0153388202694622,1,-5.111216554224314,1,-2.1468265545885687,1,1
zeertzjq,11,24,2.1818181818181817,69.75,969.2909090909092,0.0,-0.0179294199254852,1,-4.159626082092267,1,-2.103976742652238,1,1
zvezdan,4,15,3.75,504.6,1006.6333333333332,0.0,-0.0329246937062663,1,-4.567971108294733,1,-1.768377011102252,1,1
